Município,Valor
ESTACAO,0.0006734006734006734
CHIAPETTA,0.00026888948642108095
ITAGUAJE,0.000449842555105713
NOVA ERECHIM,0.000589159465828751
ANAURILANDIA,0.00033054208902600263
LAJINHA,0.00010041168792047395
ADOLFO,0.0005627462014631402
BARRA DO MENDES,0.0001445817971517386
PEDRA BRANCA,0.0005260389268805891
TIRADENTES,0.0001238850346878097
MUTUIPE,8.975854950184004e-05
VILA BELA DA SANTISSIMA TRINDADE,0.00018437711265441583
CANDIDO DE ABREU,0.00047268552907016006
RIO ACIMA,0.00028790786948176584
RIO PIRACICABA,0.00020932179737650014
MINISTRO ANDREAZZA,0.0005230672664504655
OUVIDOR,0.0001474491300501327
ELESBAO VELOSO,0.000137221269296741
TARUMIRIM,0.00020976087260523004
PEDRO OSORIO,0.0003893070334804049
NOVA LARANJEIRAS,0.00043451811940557923
JABORA,0.0010209290454313426
PINDAI,6.140620202640467e-05
EPITACIOLANDIA,5.348737697903295e-05
NATERCIA,0.00042301184433164127
PEDRO GOMES,0.0001312163758037003
LUZILANDIA,7.841907151819322e-05
PLANALTINO,0.00010672358591248666
IGUATAMA,0.0002524296352391771
SANTA CRUZ DA VITORIA,0.00015928639694170118
SANTO ANTONIO DO LEVERGER,0.5
OURO VERDE,0.0022655188038060714
RIO NOVO DO SUL,0.0003440564252537416
MAGDA,0.0
ICATU,3.667167846272324e-05
RIOZINHO,0.000427715996578272
IPECAETA,6.966699177929497e-05
JOIA,0.00011674060238150829
AGRESTINA,7.979253939756632e-05
MONTE ALEGRE DE GOIAS,0.00023030861354214648
PIATA,5.8878944889307586e-05
MAJOR VIEIRA,0.0003678273663560569
PORTO DA FOLHA,6.970341198201652e-05
JACINTO MACHADO,0.00038550501156515033
RIACHUELO,0.0
ERVALIA,0.00021099272075113408
FLORESTA DO ARAGUAIA,0.000146163215590743
ARARI,6.681812107443539e-05
LIBERDADE,0.00019876764062810574
POXOREU,0.00025131942699170643
SANTO ANTONIO DO JARDIM,0.000505050505050505
JATAIZINHO,0.0003165057762304162
CAMPOS DE JULIO,0.0007072135785007072
CUPIRA,8.27369379059281e-05
BURITIZAL,0.000664599025254763
TURIACU,2.8004144613402784e-05
SAO PAULO DO POTENGI,0.0001128668171557562
AGUA DOCE,0.0006991051454138703
TACARATU,7.661074082586379e-05
BOM JESUS DA PENHA,0.000471253534401508
QUIJINGUE,7.239556939115326e-05
URUBURETAMA,9.074410163339382e-05
BUENOPOLIS,0.0002897710808461316
SAO MARTINHO DA SERRA,0.00030950170225936243
COLOMBIA,0.00016087516087516087
ITAPERUCU,0.00010319917440660474
RIBEIRAO BONITO,0.00022558087074216106
PASSA SETE,0.0
ENTRE RIOS DO SUL,0.00036258158085569254
IBIPEBA,5.458813253998581e-05
PALMOPOLIS,0.0
TRAIRAO,0.00010434056761268782
VILA NOVA DO SUL,0.00046761748889408465
SERRA DOURADA,0.00011546677443565614
BARRA DO TURVO,0.0
IPUMIRIM,0.0005249343832020997
NOVA ARACA,0.0008288437629506838
SAO VENDELINO,0.000441306266548985
TUPASSI,0.0006165988407941793
PORTO ACRE,0.00010624734381640459
CORREIA PINTO,0.0003983111606787222
TROMBUDO CENTRAL,0.0004035512510088781
PRATANIA,0.0001880759826970096
APIACA,0.00013238019592268997
MACARANI,0.00010576973927759268
DIAMANTE DO NORTE,0.0005964214711729623
DIVINO DE SAO LOURENCO,0.000468384074941452
NOVA CANTU,0.00039517881841533294
MOJUI DOS CAMPOS,0.00018536826495304005
VIDAL RAMOS,0.0006320113762047717
RIO DO OESTE,0.0005319148936170213
DOURADO,0.00022527596305474206
UBIRAJARA,0.00041631973355537054
MARI,9.146620323790359e-05
ILOPOLIS,0.000983767830791933
NOVA BRESCIA,0.0008990110878034162
URUPA,0.0005322924059616749
RIBEIRAO DO SUL,0.0004406256884776382
RONDINHA,0.0007874015748031496
AFUA,7.582075972401244e-05
RIO FORMOSO,8.464533604198409e-05
MALHADOR,0.0
MODELO,0.0007112375533428165
GILBUES,9.35103796521414e-05
PEDRINHAS PAULISTA,0.0012899064817800709
WAGNER,0.0
PORTO DOS GAUCHOS,0.00037292560134253216
CARIRIACU,7.410975654944973e-05
VITORIA DO XINGU,0.00013089861901956933
JAURU,0.0003495688650664181
NAZARENO,0.0003464203233256351
ANALANDIA,0.00019778481012658228
NOVA TRENTO,0.0004058990664321472
PIRAMBU,0.0
SERRANIA,0.0002608242044861763
PARANAITA,0.0004446816079686944
SENADOR FIRMINO,0.0003817765334690761
ENCRUZILHADA,6.080505898090721e-05
FORQUILHA,8.179290037624735e-05
TAIACU,0.00031645569620253165
TACIBA,0.00015800284405119292
BURITIRAMA,0.0001410039481105471
OCAUCU,0.00046609182008855747
CARMO DA MATA,0.00026062027625749283
CODAJAS,6.856829402084476e-05
CAMPANARIO,0.0
GUIA LOPES DA LAGUNA,0.00020358306188925082
PORANGABA,0.0002980033773716102
SANTA QUITERIA DO MARANHAO,3.881384878124515e-05
AMARANTE,0.00011361054305839582
ALIANCA,5.2087402661666276e-05
MANOEL URBANO,0.00020874647740319382
TERENOS,0.0001347164219318335
ASCURRA,0.000501378791677112
ARAPORA,0.00014427932477276007
VALENTE,0.00010416666666666667
QUEVEDOS,0.00035842293906810036
MONTEIRO LOBATO,0.00021294718909710392
MARACACUME,4.63263226165107e-05
POCAO DE PEDRAS,5.683432793407218e-05
LADAINHA,0.00010993239157917881
OLIVEIRA DOS BREJINHOS,9.170105456212746e-05
ARROIO DO SAL,0.00029185718455102634
SANTOPOLIS DO AGUAPEI,0.00041519618019514223
DOM CAVATI,0.0005942947702060222
NHAMUNDA,4.663526558783752e-05
RODEIO BONITO,0.00017041581458759374
ARAMINA,0.00035366931918656057
CORONEL FREITAS,0.00040241448692152917
SAO GERALDO,7.960515841426525e-05
PERDIGAO,0.00034028073160357296
SEBASTIANOPOLIS DO SUL,0.0008441193021947102
ERNESTINA,0.0003154574132492114
POLONI,0.000490757402257484
CANDIDO MENDES,4.931452805996646e-05
TIRADENTES DO SUL,0.00017806267806267807
BENJAMIN CONSTANT,4.5521793558666214e-05
CENTRALINA,0.00019331142470520006
BEQUIMAO,4.695056105920466e-05
CARIDADE,4.389430251953297e-05
BRASILIA (CANDANGOLANDIA),0.0
PEDRA BELA,0.00016366612111292964
AGUIA BRANCA,0.0003114941335271519
PRESIDENTE ALVES,0.0
QUIXERE,8.971426008163998e-05
URBANO SANTOS,2.9887324785558443e-05
SAO CAETANO DE ODIVELAS,0.00011032048099729714
REGENERACAO,0.00011124089215195505
LEOBERTO LEAL,0.001
MARCELANDIA,0.00029123386079021456
BURITI,6.944926731022988e-05
JEQUERI,0.00016240357287860332
ASSIS BRASIL,0.0002654632333421821
SENTINELA DO SUL,0.0005348546978070957
SANTA LUZIA DO PARA,0.00010079121100640024
GALVAO,0.0014331780723754925
FERNANDO PRESTES,0.00034518467380048324
LADARIO,0.00012664105703068934
ITA,0.0008157937673356176
CEZARINA,0.0
RIBEIRAO VERMELHO,0.00024709661477637757
TIROS,0.00031133250311332503
TAPEROA,0.0003885758694385079
SANTA JULIANA,0.0002806032970887408
PALMA SOLA,0.0005425935973955507
SABINOPOLIS,0.00019460300985988584
AGUA FRIA,0.0001174191275758821
UNIAO PAULISTA,0.0
MENDES PIMENTEL,0.0
RAFARD,0.00032963410614218216
IAPU,0.0002716161158895428
ITAGIBA,0.0001383891502906172
TAQUARACU DE MINAS,0.0
LUIZ ALVES,0.00030518043793392844
MENDONCA,0.00035938903863432165
CAMPO MAGRO,0.00010087424344317417
TUPANDI,0.00040494027130998176
BOA VISTA DO INCRA,0.00038226299694189603
MOEMA,0.0003971405877680699
CABRALIA PAULISTA,0.0004713646005185011
CURACA,5.732958780026372e-05
GRANDES RIOS,0.00036383481899217757
SAO JOSE DO DIVINO,0.0005186721991701245
PILAR,0.0005009601736661936
MISSAO VELHA,5.636978579481398e-05
PAO DE ACUCAR,0.00012319822594554638
JEQUITAI,0.0002678093197643278
FARO,0.0002828854314002829
JURUENA,0.00018365472910927456
SALTO DO ITARARE,0.0
CORIBE,7.067637288854337e-05
MUCUGE,0.0002249971875351558
JUSCIMEIRA,0.0002684323550465283
PARIPIRANGA,6.882786151834262e-05
PINHAL GRANDE,0.000693000693000693
SAO GONCALO DO ABAETE,0.00023643456673365647
IPIRANGA DO NORTE,0.0003787878787878788
PORTO AMAZONAS,0.0002051702913418137
VERA,0.00026311173478337136
SAO JOSE DA BELA VISTA,0.0002232142857142857
SENHORA DE OLIVEIRA,0.00017283097131005876
IPUBI,6.412928463782986e-05
GRAO MOGOL,0.00012586532410320956
QUEIROZ,0.0
LAGOAO,0.00015477480266212662
IRAPUA,0.00024850894632206757
DOVERLANDIA,0.00013798813302056022
PARAIPABA,6.062075654704171e-05
ARIPUANA,0.00035220568812186317
TAPAUA,5.877167205406994e-05
MONCOES,0.0
INDIANA,0.00020496003279360525
LEOPOLDO DE BULHOES,0.00026140373807345446
CERRO BRANCO,0.00042498937526561835
CAPETINGA,0.0004354136429608128
ANAJATUBA,3.7053505261597744e-05
EREBANGO,0.00033534540576794097
NOVA UBIRATA,0.0003252561392096276
PRESIDENTE SARNEY,5.244113482615764e-05
FONTE BOA,0.00011761246692149368
URANDI,0.00012001200120012002
MARIANA PIMENTEL,0.000257201646090535
SANTANA DA VARGEM,0.0002827654460624912
SAO SEBASTIAO DA AMOREIRA,0.0005643977875606727
SAO JOAO DA URTIGA,0.00021547080370609782
COTIPORA,0.0002605523710265763
JUCAS,8.034709946970914e-05
FLORESTOPOLIS,0.00019133263178035013
MAZAGAO,4.5345304493719674e-05
ABARE,4.9147294441441e-05
POTE,0.0001805488685604237
FORMOSO,0.0009587727708533077
PLANALTINA DO PARANA,0.00046816479400749064
BURITI ALEGRE,0.0003163222269084774
INOCENCIA,0.00039536109646810753
ALUMINIO,0.00015985506474130122
POCRANE,0.00023926306974518484
CAMPO DO BRITO,0.00016467230211878362
ITAUBA,0.0008099352051835853
HARMONIA,0.0004067520846044336
MERCES,0.0002788622420524261
IPAUMIRIM,8.009611533840609e-05
NOVA OLINDA DO NORTE,2.6297796244674696e-05
MARILUZ,0.0003869969040247678
SOLONOPOLE,0.0001089502642043907
SAO JOAO D'ALIANCA,7.099751508697196e-05
BORACEIA,0.00020542317173377156
LINDOIA,0.00024715768660405336
SAO FELIX,6.774149844194554e-05
SAO CAITANO,0.5
ARROIO TRINTA,0.0008453085376162299
NOVA CANAA DO NORTE,0.00023380874444704232
MAUA DA SERRA,0.00018518518518518518
IMBAU,0.0001505797319680771
TUNTUM,7.1360608943863e-05
PROGRESSO,0.00016028209648982208
ENVIRA,4.903643407051439e-05
MATA VERDE,0.00023137436372049977
MARIBONDO,0.0001515955430910331
NOVO ARIPUANA,0.0
JARI,0.00028686173264486515
CACHOEIRA DO ARARI,8.311170212765957e-05
ECHAPORA,0.0004947229551451188
GURINHATA,0.0005379236148466917
RIALMA,0.00018281535648994517
ITAREMA,4.7376524931896245e-05
ITAITINGA,7.827788649706458e-05
TABAPORA,0.0003181673560292714
IRAI,0.0004201092283993838
IRUPI,0.0002957267484844004
SANTO ANTONIO DO PINHAL,0.00029295444558371175
BORA,0.0
CAMPESTRE DA SERRA,0.0002945508100147275
POTIM,7.958615200955034e-05
ARCEBURGO,0.0003675457134981163
NOVA FATIMA,0.0006393044367727912
GUIMARANIA,0.00024676125848241827
SANTANA DO ACARAU,6.124823911312549e-05
ITAJU DO COLONIA,0.00015160703456640388
SANTA CLARA DO SUL,0.000449034575662326
SIMPLICIO MENDES,0.00015691197238349287
ITAQUIRAI,0.0001403443113772455
LICINIO DE ALMEIDA,0.0001616422856219187
MONTE CASTELO,0.0007201152184349496
URUCARA,6.199628022318661e-05
BRITANIA,0.0003450060376056581
PARANAPUA,0.0004884004884004884
SAO JOAO DO TRIUNFO,0.0003280624630929729
CACIQUE DOBLE,0.00019708316909735908
SALVATERRA,8.307372793354102e-05
SEVERIANO DE ALMEIDA,0.001101624896722666
LAJES,8.815232722143864e-05
ALTO ALEGRE DO PINDARE,3.130576339104029e-05
AMETISTA DO SUL,0.00013508037282182898
IVATE,0.00012135922330097087
JOAQUIM GOMES,0.00012457954403886882
BOQUIRA,9.303623761455087e-05
CARAPEBUS,0.00018087543711563968
CORACAO DE JESUS,0.00011273533501183721
JUTAI,7.201497911565606e-05
IACRI,0.00015885623510722796
TAQUARITINGA DO NORTE,6.866481271672331e-05
APICUM-ACU,5.742835812324125e-05
TASSO FRAGOSO,0.00011652295502213937
SANTO EXPEDITO,0.0006379585326953748
IMBUIA,0.000801153661272232
BOA VISTA DA APARECIDA,0.0001326259946949602
GUAIMBE,0.0
NOVA BRASILANDIA D'OESTE,0.00019522670701351946
MIRASSOLANDIA,0.00020329335230737954
ANTA GORDA,0.0006710283509478275
JERONIMO MONTEIRO,0.00024459845087647776
ALTO PARNAIBA,0.00017838030681412772
VIRGINOPOLIS,0.00038153376573826786
RIO DO PIRES,8.574123295892996e-05
GUIRATINGA,0.00019678583142013775
LONTRAS,0.00048721071863581
SAPEACU,0.00011488310643919812
TERRA NOVA DO NORTE,0.0005278158978148422
CAPELA DO ALTO,9.530617107457708e-05
TRES BARRAS DO PARANA,0.0004153513872736335
HERVAL,0.000146756677428823
POTIRAGUA,0.00014459224985540774
BORRAZOPOLIS,0.0006212144742972511
CASTELANDIA,0.000293513354857646
SANHARO,7.437709185570845e-05
ROSARIO DO IVAI,0.00042653017701002344
CAMPINA DAS MISSOES,0.0001852537977028529
BOM JARDIM DA SERRA,0.00041911148365465214
CAMPOS VERDES,0.000546448087431694
SALES,0.0003121585765568909
ARAME,3.052130387010133e-05
SAO RAIMUNDO DAS MANGABEIRAS,0.00015806111696522654
ALVORADA D'OESTE,0.0003544590954203885
LIMOEIRO DO AJURU,6.830134553650706e-05
AURILANDIA,0.0
SENADOR LA ROCQUE,7.117437722419929e-05
MINAS DO LEAO,0.0
SANTANA DA BOA VISTA,0.00012396181975951408
INDIAROBA,0.00011019890903080059
GUAICARA,0.00016268098259313488
UBAJARA,5.706622535452393e-05
NILO PECANHA,7.102777185879679e-05
ITINGA DO MARANHAO,0.00011508362743593678
TUMIRITINGA,0.0
LORETO,0.0001637465203864418
CAMPO ALEGRE DE GOIAS,0.0002584647195657793
CAICARA,0.0010638297872340426
URUCUCA,4.8988389751628865e-05
MIRANTE DA SERRA,0.00036975411351451286
PAIM FILHO,0.00026469031233456857
CARDOSO MOREIRA,0.00023399110833788317
RESTINGA,0.00039067586925380907
TAPIRAI,0.0005341880341880342
PORTO LUCENA,0.00065302568567697
CEDRO,0.00033638886552855103
IBIRATAIA,0.00013439053890606102
MARIA DA FE,0.00021343198634035288
RIO DE CONTAS,0.0001546551190844417
AMARAL FERRADOR,0.0
CANHOTINHO,8.073305614984056e-05
CAFARNAUM,0.00010803219359369092
ASTOLFO DUTRA,0.0002102312543798178
BARAO,0.00016123831022250886
SINIMBU,0.000295217476874631
BAIANOPOLIS,0.00014358532557972575
SAO VICENTE FERRER,0.00016588332872546308
BRASILIA (SAO SEBASTIAO),0.0
NOVA GLORIA,0.0002465483234714004
PIRATININGA,0.00014529604068289138
FLORINEA,0.0
BUERAREMA,0.00010925379656943078
ITARANTIM,0.00010079121100640024
ANANAS,0.00010535187526337969
UBAPORANGA,0.0001600896502041143
GUARACI,0.0007233273056057866
PIRAJUBA,0.0004725897920604915
ALTO RIO DOCE,0.0002762685330140897
BOFETE,0.00016777116013757235
RIO DO PRADO,0.0001948178453146308
OROBO,8.355964069354502e-05
GARARU,0.000172398931126627
AGUAS BELAS,9.156251430664286e-05
ITORORO,9.809691975671964e-05
SCHROEDER,0.0002728388886362603
CRAIBAS,8.22740548767946e-05
POUSO ALTO,0.00016949152542372882
CRISTINAPOLIS,0.0001663985800654501
BOM JESUS DO NORTE,0.0002007628990162618
ILHA DE ITAMARACA,7.498500299940011e-05
INACIO MARTINS,8.99199712256092e-05
LIMEIRA DO OESTE,0.0002635393332454869
AGUDOS DO SUL,0.0
ALEGRIA,0.0005927682276229994
CAVALCANTE,0.00010282776349614396
PINDARE MIRIM,0.3333333333333333
HULHA NEGRA,0.0002925687536571094
IPE,0.0008969950665271341
ITACARAMBI,0.00011010790574763268
TERRA DE AREIA,0.0002651347768448962
JOAO ALFREDO,6.0009601536245796e-05
ITAMOGI,0.0003938170719700699
GAMELEIRA,6.386103838048407e-05
SERRA BRANCA,0.00014541224371092046
LENCOIS,0.00017392816766675364
PALMEIRAS,0.00011024142872891633
BOM RETIRO,0.00039761431411530816
PRESIDENTE JANIO QUADROS,8.210854749979474e-05
MARILANDIA DO SUL,0.0004538234626730202
PARNARAMA,5.712979890310786e-05
BRASOPOLIS,0.25
LAGUNA CARAPA,0.0004043671653861706
GUADALUPE,0.0001905306277984186
PIRPIRITUBA,0.0001889644746787604
CERRO GRANDE DO SUL,0.0001611214049786514
IRITUIA,6.13591041570793e-05
PICADA CAFE,0.0005228302544440571
RIACHAO DO DANTAS,0.00010096420818819729
ORINDIUVA,0.00027800945232137893
SANTA RITA DE CALDAS,0.00022411474675033618
MATA,0.0006253908692933083
SANTA CRUZ DA CONCEICAO,0.0006602112676056338
AGUA CLARA,0.0002535496957403651
ATALANTA,0.0009389671361502347
ESPERANTINOPOLIS,0.00011693171188026193
VILA PAVAO,0.00021635655560363478
TEIXEIRA SOARES,0.00023872045834328001
PARAMBU,6.358289620092195e-05
VIRGEM DA LAPA,0.0002183406113537118
CAATIBA,0.00015413070283600493
ENTRE RIOS DO OESTE,0.0004351610095735422
GUAREI,0.00015883941335310001
UBAI,0.00015874275736169538
CONDE,0.00011995201919232307
ITACURUBI,0.00028901734104046245
QUATRO PONTES,0.0009928021841648052
CONCEICAO DO ALMEIDA,0.00011651616661811826
ITARUMA,0.00041328006612481057
ONDA VERDE,0.0
MOSSAMEDES,0.00047551117451260106
PEDRALVA,0.0002691548537591961
FORMOSA DA SERRA NEGRA,0.00010385294423096895
IGUATEMI,0.000185459940652819
ALTAIR,0.00047778308647873863
TRES PALMEIRAS,0.0007057163020465773
MAR DE ESPANHA,0.00023254011316952173
SAO SEBASTIAO DO ALTO,0.0002130606157451795
REDENTORA,8.56971462850287e-05
BARRO ALTO,0.0006136044880785414
ADRIANOPOLIS,0.0
IMARUI,0.00030156815440289503
BAIXA GRANDE,0.00014670644041273411
ESTRELA DO SUL,0.0002494387627837366
NOVA ALVORADA,0.000819000819000819
SAO BENEDITO DO RIO PRETO,5.342736549660736e-05
JANIOPOLIS,0.0003925417075564279
UNA,0.0001617773943054357
CAREACU,0.00014723203769140164
DESTERRO DE ENTRE RIOS,0.0002756719503790489
LAURENTINO,0.0007079144839303412
IBIMIRIM,6.799945600435197e-05
NOVA ESPERANCA DO SUL,0.0003696857670979667
PINHALAO,0.00015812776723592663
SANTO ANTONIO DO PLANALTO,0.0004952947003467063
CUJUBIM,7.63854409349578e-05
MONTALVANIA,0.00020343120634705363
SAO JOSE DO BELMONTE,5.8787219658446256e-05
ALPESTRE,0.00016482610845557937
CASTELO DO PIAUI,0.0001014455997971088
ALVARES FLORENCE,0.00027419797093501506
SANTANA DO PARAISO,8.482004014815233e-05
UTINGA,0.0001557955961778147
ITAUCU,0.0
APARECIDA D'OESTE,0.000481000481000481
NOVO CABRAIS,0.00023685457129322596
JARDIM DO SERIDO,0.00016134236850596966
MANTENOPOLIS,0.00019351093336773527
MATHIAS LOBATO,0.0
MUCAJAI,0.00011005943209333039
BARAO DO TRIUNFO,0.0001329964090969544
SALTO DA DIVISA,0.0001426126640045636
IRAI DE MINAS,0.00014230823964707557
GOIANAPOLIS,0.00026728439059158947
LARANJA DA TERRA,0.0002743986097137108
XAVANTINA,0.0010248526774276198
OLINDINA,3.533069530808366e-05
TRAJANO DE MORAIS,1.0
CONCEICAO DOS OUROS,0.00017024174327545113
BURITI DOS LOPES,0.00010097440298884233
FRONTEIRAS,8.577064928381508e-05
AREALVA,0.0002322071287588529
BURITI BRAVO,8.354567859977442e-05
SAO JOAO DA BALIZA,0.00011978917105893628
ITANHEM,0.00015531165872851522
RIO DO CAMPO,0.0006777363605557439
DESCANSO,0.00048828125
FLORESTA AZUL,9.456264775413712e-05
CRUZEIRO DA FORTALEZA,0.0002748007694421544
JANGADA,0.00023665838362323986
CAXAMBU DO SUL,0.001126443255421008
MINAS NOVAS,9.524716639679969e-05
BRASNORTE,0.00019860973187686197
SAO JERONIMO DA SERRA,0.0003594536304816679
ANITA GARIBALDI,0.0002874802357337933
FAZENDA NOVA,0.00018008283810552856
TRES ARROIOS,0.00037835792659856227
SAO TOME DAS LETRAS,0.0
SERRA DOS AIMORES,0.0
TUNAPOLIS,0.0008839779005524862
GUARANI,0.00022426553038797938
CAPELA DE SANTANA,8.289124668435013e-05
CARNEIRINHO,0.00029803298231670974
SANTA ALBERTINA,0.00033211557622052476
MARATA,0.0011102886750555144
EXU,6.296039790971479e-05
OEIRAS DO PARA,6.0882800608828e-05
NOVA CANAA,0.00012141816415735794
AQUIDABA,9.224666758913334e-05
TAPIRA,0.0010347682119205299
NOVA RESENDE,0.0002376425855513308
PONTAO,0.0002563445270443476
CRISTAIS,0.00023200061866831645
ESTRELA VELHA,0.000547945205479452
IACANGA,0.00016866250632484398
CURIMATA,0.00017503938386136881
CARMO DO CAJURU,0.0002643987132595955
RIO DOS CEDROS,0.00025406504065040653
BARRA FUNDA,0.0003920031360250882
SALETE,0.0005222613918266092
CIRIACO,0.00021190930281839374
MAJOR ISIDORO,0.5
PAVAO,0.0002375579047392802
FRONTEIRA,0.00016223231667748214
BALNEARIO PINHAL,0.00013924667548562277
CAMBIRA,0.00012631047113805733
GRAMADO XAVIER,0.00022977941176470588
PENALVA,2.5819111306188843e-05
CATIGUA,0.0002546148949713558
XANGRI-LA,0.00011922503725782414
NOVO CRUZEIRO,9.573958831977022e-05
SALDANHA MARINHO,0.0007627765064836003
MONCAO,5.94106463878327e-05
ALCANTARA,9.044862518089724e-05
CAMPESTRE DO MARANHAO,6.918978758735211e-05
MUCURICI,0.0001819505094614265
GARRUCHOS,0.0003465003465003465
COLUNA,0.00022621875353466802
CABECEIRAS,0.0
BELO CAMPO,0.00011689753930679759
AGUAS VERMELHAS,0.0
CHAPADA DO NORTE,0.00013033561420658195
COSTA MARQUES,0.00021278859453133312
CACHOEIRA DA PRATA,0.000556947925368978
PARECI NOVO,0.0002589331952356292
ATILIO VIVACQUA,0.00024783147459727387
LAGOA DO ITAENGA,0.5
IBIACA,0.0008512449457331347
SIRINHAEM,6.470956191626583e-05
ICAPUI,9.970089730807577e-05
COQUEIRAL,0.00021910604732690623
SAO JOSE DA LAJE,8.33472245374229e-05
PONTA DE PEDRAS,6.339345145646455e-05
CRISTAL,0.0006198090987975703
TREZE TILIAS,0.0007508447002878238
MURUTINGA DO SUL,0.00022192632046160674
PORTO ALEGRE DO NORTE,7.883326763894364e-05
MATRINCHA,0.00023062730627306272
GOUVEIA,0.0002538500592316805
BALSAMO,0.000218842324105482
EMBAUBA,0.0
SANTA CRUZ DO MONTE CASTELO,1.0
SAO JOSE DO JACURI,0.00031099362463069506
BANNACH,0.0006131207847946045
PASSO DO SOBRADO,0.00045634317006388805
MANOEL VIANA,0.0001368550704803613
BONFINOPOLIS DE MINAS,0.0003673769287288758
ANASTACIO,7.924872211435591e-05
CONCORDIA DO PARA,5.9204878481986913e-05
BANABUIU,0.00010955302366345311
GLORINHA,0.0003656752803510483
DUQUE BACELAR,8.771160424524164e-05
SAO NICOLAU,0.000576036866359447
MACAMBARA,0.00021920210434020167
RIO DO ANTONIO,0.0001294665976178146
PAULO LOPES,0.0005284713964856652
INHAUMA,0.0003168567807351077
VARZELANDIA,0.0001554001554001554
MAIRI,0.00010751532093323298
ROSEIRA,0.00027775205999444494
MOCAJUBA,9.514747859181732e-05
DOUTOR CAMARGO,0.0005014206919605549
PARAI,0.0006470816617057072
PARANAIGUARA,9.861932938856015e-05
TANHACU,9.807286814102878e-05
MIRAGUAI,0.0006108735491753207
IGUARACU,0.00022522522522522523
IPORA DO OESTE,0.0004422332780541736
CHA GRANDE,9.168003667201467e-05
SITIO NOVO,0.000539471318108254
SAO JOSE DE PIRANHAS,9.838162231295194e-05
LAPAO,7.332991127080736e-05
CERRITO,0.000165371258475277
SELBACH,0.00039161934599569217
JABOTICATUBAS,0.00014692918013517486
MIRADOURO,0.0003708167238342449
TEIXEIRA,0.00019674711437565583
BOQUEIRAO DO LEAO,0.00012983640612827837
SAO DOMINGOS DO NORTE,0.0002302290779325429
ITATIAIUCU,0.0002666192676857448
REGINOPOLIS,0.0002033140185015757
FORTUNA,6.423845313804844e-05
SIMONESIA,0.00020267531414673692
NOVA UNIAO,0.0006978367062107466
PECANHA,0.0001710668871528768
TEOLANDIA,6.656903208627346e-05
ITAPIRAPUA,0.00042689434364994664
LIBERATO SALZANO,0.00019409937888198756
RIO BONITO DO IGUACU,0.0003772161448509996
ALCOBACA,0.0001778568252556692
SAUDADES,0.0005096839959225281
GENERAL CAMARA,0.0003588087549336204
ANDRELANDIA,0.00024578076355890547
BRASILIA (SANTA MARIA),0.0
MAXIMILIANO DE ALMEIDA,0.0009272137227630969
BELA VISTA DE MINAS,9.744689144416293e-05
PONTO BELO,0.00025188916876574307
PAUINI,5.1224259809445757e-05
SAO JOAO DE PIRABAS,8.604371020478404e-05
IPIXUNA,3.28558286239979e-05
ALFREDO WAGNER,0.000396589331746976
POCO REDONDO,5.694436535504812e-05
SILVEIRA MARTINS,0.00042122999157540015
MARACANA,6.775985905949315e-05
JURANDA,0.00041140976412506856
ARAL MOREIRA,0.0003243593902043464
ITAIBA,7.60225026607876e-05
ITAIPE,0.00023371766905578062
NAZARIO,0.00010799136069114471
COIMBRA,0.0002633658151171978
TRINDADE DO SUL,0.0001726817475392851
ARUANA,0.00019782393669634025
JANDAIA,0.0004979253112033195
CAIABU,0.0004769854519437157
SAO SEBASTIAO DO MARANHAO,0.00030111412225233364
IGACI,7.808534728458205e-05
SAO JOSE DO HORTENCIO,0.00020554984583761563
SAO FRANCISCO DE GOIAS,0.00031913196106590075
CONCEICAO DA APARECIDA,0.00029064134857585737
MINEIROS DO TIETE,0.00015424957581366652
DONA EUZEBIA,0.0004532406707961928
RIBEIRO GONCALVES,0.00013557483731019523
RANCHO QUEIMADO,0.0013855213023900243
CRISTINA,0.0002933698415802855
RIO VERMELHO,0.0002354972917811445
EUGENIO DE CASTRO,0.00042517006802721087
MACHACALIS,0.0002812543945999156
SANTA LUCIA,0.001318217769575534
QUATIGUA,0.0005349739200213989
IBICOARA,0.00010108157282927322
SALTO GRANDE,0.0003203759077317386
ITABIRINHA,0.0002591568762957844
MELGACO,7.171029042667623e-05
SOBRALIA,0.00018135654697134566
RESENDE COSTA,0.00025996533795493934
CARMO DO RIO VERDE,0.00029452189279403104
VERE,0.0005575689991636465
MELEIRO,0.0005713469504356521
XAPURI,0.00015309246785058175
MANGA,0.0001097333479644464
CANUTAMA,6.326311127981274e-05
MARAVILHAS,0.00024857071836937607
CAETES,3.45972875726543e-05
POPULINA,0.0004816955684007707
CACHOEIRA DE PAJEU,0.0
PUTINGA,0.00025713551041398817
CANDIBA,0.00013919821826280623
ANAPU,3.495647918341665e-05
ESPIRITO SANTO DO TURVO,0.0002050020500205002
BRASILIA (RIACHO FUNDO),0.14285714285714285
VENTUROSA,0.00010717539252987514
ILHOTA,0.0003482136639041716
CONGONHINHAS,0.0003387151405667833
PIRACEMA,0.00031259768677711783
SAO JOAO DO MANTENINHA,0.0003379520108144643
FELISBURGO,0.0003997867803837953
ALTO SANTO,5.8153058850895555e-05
PICARRA,0.00015409507666230065
PARATINGA,9.333872623751595e-05
NUPORANGA,0.0005349023803155924
ALTO PARAISO DE GOIAS,0.00026014568158168577
